com_name,com_addr,com_area,com_class,com_trade,com_size,job_name,job_exp,job_edu,job_class,job_keyword,job_pay,job_info,postdate
深圳市朗驰欣创科技股份有限公司成都分公司,高朋大道11号D座2楼,成都-高新区,民营公司,电气/电力/水利,150-500人,算法工程师,无工作经验,本科,算法工程师,,0.8-2万/月,岗位职责：| 1. 参与图像处理、模式识别、视觉分析等相关项目的评估，跟踪行业最新发展趋势，收集、分析竞争对手相关产品的亮点和优势，提供自己的建设性意见，为项目立项提供决策依据；|2. 根据上级下达的算法任务和目标，收集相应的技术文档和资料，制定相应的实现计划，按时完成相应的算法任务；|3. 对算法研究中用到的各种不同算法方案用 C/C++语言实现；|4. 对算法研究中用到的各种不同算法方案进行对比分析并形成相应的文档；|5. 制订算法实现各阶段的进度报告，对实现过程中需要用到的核心技术进行攻关，及时识别和反馈实现过程中的各种风险，并提出应对策略；|6. 负责图像处理、模式识别、机器视觉等算法相关资料的收集与整理，加强新技术的学习积累，对开发中用到的一些相关算法做总结并形成相应的读书笔记或培训文档；|7. 负责图像处理、模式识别、视觉分析等算法培训中相关文档、资料的整理；|8. 协助底层软件组完成DSP算法优化及移植等任务；|9. 负责PC平台算法与DSP等其他平台的算法代码兼容性维护；|10. 完成领导交办的其他事宜。|任职要求：|1.本科及以上学历；|2.英语四级及以上；|3.熟悉C/C++语言开发；|4.熟悉opencv和matlab；|5.了解图像处理、模式识别相关算法；|6.熟悉办公软件。,04-10发布
成都英孚克斯科技有限公司,成都市高新区天华一路99号天府软件园B区,成都-高新区,民营公司,"计算机软件,计算机硬件",少于50人,人工智能算法实习工程师,1年经验,本科,算法工程师,数理统计|应用数学|统计学|人工智能|AI,4-8千/月,"岗位职责：|1、应用相关专业知识，完成公司业务领域的数据挖掘和建模工作；|2、深入研究专业领域内的前沿知识与技术实现，并应用于公司业务领域内的解决方案。|3、把算法运用到公司业务上。|任职要求：|1、 本科学历，应用数学、数理统计等相关专业；|2、 有数据挖掘或机器学习领域经验者优先，或优秀应届生。|3、 有数理统计、机器学习类学科背景者优先；|4、 具备良好的专业背景、逻辑能力好，有较强的创新思维、执行力和沟通能力；|5、 熟悉SAS/R/python/matlab至少一种建模工具和数据分析软件|6、 熟悉C++、Java等程序设计语言，了解Hadoop/Hive大数据平台,了解Java、C++、Perl、Python等编程语言, 熟悉MySQL、Oracle等关系型数据库",04-10发布
成都希德时代导航科技有限公司,成都高新区航利中心2栋2单元,成都-高新区,民营公司,"电子技术/半导体/集成电路,计算机硬件",50-150人,算法工程师,无工作经验,本科,算法工程师,惯导、导航|算法,0.8-1.2万/月,岗位职责：|1、负责惯性导航、组合导航等算法研究及仿真；|2、配合软件人员完成相应的算法编写移植；|3、配合完成惯性导航、组合导航等总方案的编写。|任职要求：|1、电子相关专业硕士及以上学历，有过相似项目经验的优秀本科生也可考虑；|2、熟悉惯导器件的基本参数，能够针对不同组合导航精度要求选取不同级别的惯性器件；|3、熟悉惯导器件姿态解算算法、组合导航算法等；|4、熟练使用MATLAB进行算法仿真；|5、有一定的C语言基础、能够配合软件人员进行算法移植。,04-10发布
竞技世界（成都）网络技术有限公司,金科东路50号国宾总部基地6栋,成都-金牛区,民营公司,"网络游戏,互联网/电子商务",1000-5000人,棋牌AI算法工程师,,,多媒体/游戏开发工程师,,1-2万/月,,
成都信通网易医疗科技发展有限公司,成都市高新区天府软件园E1-6,成都,民营公司,计算机软件,150-500人,AI算法工程师,,,高级软件工程师,,1.5-2万/月,1. 研发基于AI技术的疾病智能辅助诊断算法；|2. 研究并开发新的机器学习和深度学习算法模型；|3. 持续跟踪国内外在AI领域的最新研究成果和技术；|4. 和临床医学专家共同探索AI技术的应用和开展研究工作|5. 独立完成项目需求、计划和总结报告|任职资格：|1. 相关专业硕士及以上学历（博士优先），拥有AI相关研发经验；|2. 深厚的理论基础，掌握统计、机器学习和深度学习的算法原理；|3. 熟练运用至少一种深度学习开源框架：Caffe、TensorFlow、Theano、MXNet等；|4. 熟练运用至少一种数据分析工具：Matlab、R、Python等；|5. 拥有良好的英文读写能力，能够无障碍地阅读相关英文文献；|6. 在国际知名学术期刊等发表过相关论文；|7. 有医学相关领域背景者优先,
成都聚思力信息技术有限公司,成都天府大道天府软件园A7--3楼（地铁1号线天府三街站C2出口，118、115、102、84、501、504路车均可到达）,成都,外资（欧美）,"计算机软件,计算机服务(系统、数据服务、维修)",500-1000人,机器学习算法工程师,无工作经验,硕士,高级软件工程师,机器学习|人工智能|算法,1-2万/月,,04-10发布
四川聚阳科技集团有限公司,高新区蜀锦路88号楚峰国际,成都,民营公司,"计算机服务(系统、数据服务、维修),建筑/建材/工程",150-500人,图像算法工程师,,,算法工程师,,4-8千/月,,
深圳市精易迅科技有限公司,西芯大道3号国腾科技园1号楼203-2,成都-高新区,民营公司,"仪器仪表/工业自动化,机械/设备/重工",少于50人,算法工程师,1年经验,本科,软件工程师,三维|3D|算法|图像处理|机器视觉|研发,1-1.5万/月,"从事图像处理系统及3D相关算法的研究与开发| |职位要求：|1) 熟悉图像应用的通用算法,计算机,数学等相关专业本科以上学历；|2) 至少有如下方面一种算法开发经验即可；| |A.工业相机单镜头图像或者多镜头图像的捕获；|B.有一定的坐标系三维算法概念；会用Matlab或其他语言进行一些算法的矩阵模拟；|C.有IGS专业背景知识更好；|D.图像处理和三维图形学相关算法；|E. 对OpenCV或第三方点云处理库有一定了解；|F. 有应用GPU编程经验为佳；| |3) 一年以上C/C++开发经验；|4) 本职位可招聘实习生,  实习生无工作经验要求, 实习合格可转为正式员工。|公司网址：www.3doe.com|工作时间：五天八小时（8：30-18：00）|公司福利：|1、按国家相关规定依法缴纳社会保险和住房公积金；|2、年终分红；|3、每月绩效奖金和全勤奖金；|4、高端的内部培训；|5、享有团体商业意外险；|6、国家法定的有薪假期（法定节假日、婚假、丧假、产假、陪护假、病假、医疗期等）；|7、相关规定的带薪年假；|8、公司不定期组织各类活动，充分丰富员工的生活（如春游、秋游、年度旅游、生日Party、年会、羽毛球或乒乓球比赛活动、周末户外活动等）；|9、生日礼品及传统节日礼品套餐等。",04-10发布
四川锦江电子科技有限公司,成都市高新技术产业开发区武侯科技园武科东三路5号,成都,民营公司,"电子技术/半导体/集成电路,医疗设备/器械",50-150人,算法工程师,无工作经验,本科,算法工程师,软件工程师|算法|数学|C++,10-25万/年,岗位职责：|1、参与新产品设计开发；|2、负责数据分析、算法设计、软件仿真与实现；|3、负责撰写算法技术文档；|4、负责算法测试方案的制定。|任职要求：|1、信号处理、通信、电子、数学相关专业重点本科及以上学历；|2、擅长信号分析、数据处理、空间思维能力强；|3、精通常用算法分析仿真工具，精通matlab、visualC++；|4、具有良好的语言沟通能力及敬业精神，学习专研能力强，能在一定压力下工作。,04-10发布
成都希德电子信息技术有限公司,成都市高新区科园2路10号航利中心10楼,成都-高新区,民营公司,"计算机软件,电子技术/半导体/集成电路",50-150人,信号处理算法工程师/实习生,无工作经验,本科,算法工程师,,0.5-1.5万/月,,04-10发布
成都侠客岛商务中心（有限合伙）,成都市高新区天府五街菁蓉国际广场6栋5楼B口,成都,民营公司,"互联网/电子商务,专业服务(咨询、人力资源、财会)",150-500人,数据智能工程师（人工智能、大数据方向）,3-4年经验,本科,大数据开发/分析,,1-1.5万/月,,04-10发布
成都高德唯斯科技股份有限公司,天府二街138号蜀都中心2号楼2006室,成都-高新区,民营公司,"计算机软件,互联网/电子商务",50-150人,算法工程师,3-4年经验,本科,算法工程师,,1.5-2万/月,岗位职责：|1、从事数据建模、机器学习、数据挖掘相关工作。|2、参与购物个性化推荐算法，用户画像建模等。负责分析，开发，评估，优化等。|任职资格：|1、统计学/计算机/数学相关专业本科以上学历；3年以上相关工作经验；|2、熟悉数据建模，机器学习，数据挖掘，优化问题相关的理论知识，有相关的从业经验；|3、能针对不同的业务需求使用，实现和评估相关的算法模型；|4、熟练操作Linux，熟练掌握Java/Python/C++/R中的一种或几种语言；|5、熟悉Spark/Hadoop/HIVE/Hbase/kafka/flume/tensorflow等；|6、学习能力好，积极主动，能够独立分析和解决工作问题。|7、善于创新、思维敏捷、精力充沛，沟通能力好。|8、具备较强的团队合作精神，并能够承受较大工作压力；|其他:|有推荐、广告、搜索等方面的实际工作经验，有大规模分布式计算平台开发经验优先。,04-10发布
成都川美新技术股份有限公司,高新西区天虹路5号,成都-郫都区,民营公司,电子技术/半导体/集成电路,50-150人,通信信号算法工程师,3-4年经验,本科,无线通信工程师,移动通信工程师,1-2万/月,1.     具备无线通信专业背景，移动通信专业优先；|2.     了解移动通信协议栈（非必须，可在工作中熟悉）；|3.     熟练掌握C、C++编程能力；|            |4.     具备3年及以上工作经验，参与过设备联试工作。,04-10发布
四川恒立仁信商贸有限公司,天府三街保利*星座7-611,成都-高新区,民营公司,"互联网/电子商务,批发/零售",少于50人,人工智能渠道业务员,1年经验,大专,渠道/分销专员,销售代表|渠道销售专员|业务员,0.3-1万/月,四川恒立仁信商贸有限公司主要从事人工智能，指纹密码锁销售，是德国玛莎洛克指纹锁四川代理商，现面向社会招聘渠道销售业务数名。|工作内容：|1.开发指纹锁传统渠道，嫁接进入跨行业零售点。|2.门店维护，客情维护|3.帮助经销商客户销售及推广，督促其回款。|要求：有一定的销售经历，热爱销售行业，不怕吃苦敢于争取！（建材五金行业有经验有资源者优先考虑）|男女不限，年龄20周岁以上。吃苦耐劳，有一定的语言组织能力，善沟通。愿意通过自己的努力来改变自己！|公司产品：傲澜智伴儿童成长陪伴智能机器人，德国玛莎洛克指纹锁|工作时间：上午9:30-下午6：00，节假日休息！|月薪：底薪+提成+奖金+话补+交通补助+社保|面试地点：高新区天府三街保利*星座7-611|面试时间：周一至周六上午9:00-18:00（周天可预约）|联系电话：13880788028（陈）15928953077（黄）,04-10发布
